Anchor_ID,Similarity_of_a,Similarity_of_b,Closer,True_Closer,Correctness_Score
1265,0.7779268821080526,0.6186116536458334,a,a,0.15931522846221924
1266,0.6830136775970459,0.5492636760075887,a,a,0.13375000158945716
1267,0.6226611534754435,0.656191865603129,b,b,0.03353071212768555
1268,0.6527275045712789,0.38628973066806793,a,a,0.266437773903211
1269,0.7808210055033366,0.6227467656135559,a,a,0.15807423988978064
1270,0.7364145914713541,0.6555577715237936,a,a,0.08085681994756055
1271,0.7406365474065145,0.6843477487564087,a,a,0.05628879865010583
1272,0.6961270570755005,0.5156147281328837,a,a,0.18051232894261682
1273,0.7644972403844198,0.7325301965077718,a,a,0.03196704387664795
1274,0.7869805494944254,0.5542085965474447,a,a,0.23277195294698072
1275,0.6818802356719971,0.7914915482203165,b,b,0.10961131254831946
1276,0.6530535618464152,0.5954644282658895,a,a,0.05758913358052564
1277,0.5912977059682211,0.7249844074249268,b,b,0.1336867014567057
1278,0.8950049877166748,0.7354738712310791,a,a,0.1595311164855957
1279,0.6227492491404215,0.6014971335728964,a,a,0.021252115567525154
1280,0.762292226155599,0.5407272974650065,a,a,0.22156492869059252
1281,0.7561302979787191,0.6363972624142965,a,a,0.11973303556442261
1282,0.7468120257059733,0.48283104101816815,a,a,0.2639809846878051
1283,0.8238873481750488,0.5676916440327963,a,a,0.25619570414225257
1284,0.6640688379605612,0.48582998911539715,a,a,0.178238848845164
1285,0.693187395731608,0.5909077723821005,a,a,0.10227962334950758
1286,0.58968452612559,0.7908423741658529,b,b,0.20115784804026293
1287,0.629315714041392,0.7839689254760742,b,b,0.15465321143468225
1288,0.8094199498494467,0.7265145778656006,a,a,0.08290537198384607
1289,0.6088806589444479,0.8502353429794312,b,b,0.24135468403498328
1290,0.6427404284477234,0.5371906161308289,a,a,0.10554981231689453
1291,0.726846178372701,0.5592821836471558,a,a,0.16756399472554528
1292,0.7006456851959229,0.7953375180562338,b,b,0.09469183286031091
1293,0.6607187589009603,0.43090783556302387,a,a,0.22981092333793646
1294,0.7238011757532755,0.8171102205912272,b,b,0.09330904483795166
1295,0.5871316989262899,0.5570179224014282,a,a,0.03011377652486169
1296,0.6178996761639913,0.7438793182373047,b,b,0.12597964207331336
1297,0.6446033716201782,0.7470521132151285,b,b,0.10244874159495032
1298,0.5644353628158569,0.7641153335571289,b,b,0.19967997074127197
1299,0.8075928290685018,0.6852334340413412,a,a,0.12235939502716064
1300,0.5828391710917155,0.7552579641342163,b,b,0.17241879304250085
1301,0.6067923307418823,0.7391697565714518,b,b,0.13237742582956946
1302,0.6105682452519735,0.6700177192687988,b,b,0.05944947401682532
1303,0.5899185736974081,0.6885254780451456,b,b,0.09860690434773756
1304,0.6495624383290609,0.728775143623352,b,a,0.07921270529429114
1305,0.6231493155161539,0.8291826645533243,b,b,0.2060333490371704
1306,0.7548491160074869,0.7331584692001343,a,a,0.021690646807352665
1307,0.8166515827178955,0.6171803871790568,a,a,0.19947119553883874
1308,0.5273640950520834,0.8716762463251749,b,b,0.34431215127309156
1309,0.6842981179555258,0.6261818806330363,a,a,0.058116237322489495
1310,0.9072034358978271,0.5857544740041097,a,a,0.3214489618937174
1311,0.6000262101491293,0.6693632205327352,b,b,0.06933701038360596
1312,0.6099503835042318,0.6360487143198649,b,b,0.026098330815633064
1313,0.7569284836451212,0.6319384773572286,a,a,0.12499000628789259
1314,0.5804573893547058,0.8857293923695883,b,b,0.30527200301488244
1315,0.5913916826248169,0.8231884638468424,b,b,0.23179678122202552
1316,0.6420454382896423,0.7413399616877238,b,b,0.09929452339808142
1317,0.8354187806447347,0.6098162333170573,a,a,0.22560254732767748
1318,0.6292888720830282,0.5821405251820883,a,a,0.04714834690093994
1319,0.6259343028068542,0.7494017283121744,b,b,0.1234674255053202
1320,0.829517682393392,0.6141355633735657,a,a,0.2153821190198263
1321,0.806448221206665,0.684492826461792,a,a,0.12195539474487305
1322,0.6335930029551188,0.7824891408284506,b,b,0.14889613787333178
1323,0.7469331423441569,0.5666075547536215,a,a,0.1803255875905354
1324,0.9153122107187907,0.7335817416508993,a,a,0.18173046906789136
1325,0.7665528853734335,0.5835540294647217,a,a,0.1829988559087118
1326,0.514161209265391,0.7288932005564371,b,b,0.21473199129104614
1327,0.6568708022435507,0.5539297064145406,a,a,0.10294109582901001
1328,0.9093461036682129,0.7484984397888184,a,a,0.16084766387939453
1329,0.6328446467717489,0.7019135554631551,b,b,0.06906890869140625
1330,0.7809361616770426,0.5457600553830465,a,a,0.2351761062939961
1331,0.784347136815389,0.49577120939890545,a,a,0.2885759274164836
1332,0.8314030965169271,0.5642183224360148,a,a,0.26718477408091235
1333,0.6850883960723877,0.7456325689951578,b,a,0.060544172922770145
1334,0.9898362557093302,0.5714934865633646,a,a,0.4183427691459656
1335,0.7262771129608154,0.5245748162269592,a,a,0.2017022967338562
1336,0.7117350498835245,0.6386091311772665,a,a,0.07312591870625806
1337,0.6622123320897421,0.7593150536219279,b,b,0.0971027215321858
1338,0.6751012007395426,0.5570293267567953,a,a,0.11807187398274732
1339,0.8530128796895345,0.6762170791625977,a,a,0.17679580052693689
1340,0.6814118226369222,0.8820314009984335,b,b,0.20061957836151123
1341,0.6077915032704672,0.7170795599619547,b,b,0.10928805669148756
1342,0.6252731680870056,0.7152414321899414,b,b,0.08996826410293579
1343,0.6942399342854818,0.40723827481269836,a,a,0.28700165947278344
1344,0.5672064423561096,0.7589436372121176,b,b,0.19173719485600793
1345,0.6888701518376669,0.6610488096872965,a,a,0.027821342150370354
1346,0.8583906491597494,0.6227627595265707,a,a,0.2356278896331787
1347,0.6519606113433838,0.8781200249989828,b,b,0.226159413655599
1348,0.8005521297454834,0.5871125857035319,a,a,0.21343954404195153
1349,0.6418142517407736,0.6658434867858887,b,b,0.024029235045115116
1350,0.9019169012705485,0.6111346880594889,a,a,0.29078221321105957
1351,0.49057628711064655,0.7186474800109863,b,b,0.22807119290033978
1352,0.7725037733713785,0.6112362543741862,a,a,0.16126751899719238
1353,0.12094750379522641,0.27446793889005977,b,b,0.15352043509483337
1354,0.5539242029190063,0.7127976417541504,b,b,0.15887343883514404
1355,0.46823517481486004,0.6606731017430624,b,b,0.19243792692820233
1356,0.7292429208755493,0.5086294412612915,a,a,0.2206134796142578
1357,0.831725279490153,0.6167047619819641,a,a,0.21502051750818885
1358,0.6732778549194336,0.5312782327334086,a,a,0.14199962218602502
1359,0.7955914338429769,0.68447212378184,a,a,0.11111931006113696
1360,0.6689154307047526,0.5295501550038656,a,a,0.13936527570088697
1361,0.6911333401997884,0.8183015982309977,b,b,0.12716825803120924
1362,0.584497332572937,0.90420929590861,b,b,0.319711963335673
1363,0.6319952011108398,0.772923469543457,b,b,0.1409282684326172
1364,0.5401419003804525,0.6901156902313232,b,b,0.14997378985087073
1365,0.7828147013982137,0.5925843516985575,a,a,0.19023034969965624
1366,0.4866047700246175,0.7932906150817871,b,b,0.3066858450571696
1367,0.7281020482381185,0.46571741501490277,a,a,0.26238463322321576
1368,0.7407168547312418,0.5107042590777079,a,a,0.23001259565353394
1369,0.6783324082692465,0.8018890221913656,b,b,0.12355661392211914
1370,0.5336985190709432,0.757622758547465,b,b,0.22392423947652174
1371,0.6982138156890869,0.6329261859258016,a,a,0.06528762976328528
1372,0.5939690868059794,0.6726689338684082,b,b,0.07869984706242883
1373,0.5348000526428223,0.668099840482076,b,b,0.13329978783925378
1374,0.4597559968630473,0.7825748920440674,b,b,0.3228188951810201
1375,0.5971445639928182,0.8657593727111816,b,b,0.2686148087183634
1376,0.6842748324076334,0.4335315525531769,a,a,0.25074327985445655
1377,0.5795566638310751,0.7247507572174072,b,b,0.14519409338633216
1378,0.8161892096201578,0.7191196282704672,a,a,0.09706958134969068
1379,0.7219395637512207,0.5929944515228271,a,a,0.12894511222839355
1380,0.5430647134780884,0.7702995936075846,b,b,0.22723488012949622
1381,0.7814100583394369,0.6260512272516886,a,a,0.15535883108774828
1382,0.6014370322227478,0.6413542032241821,b,b,0.039917171001434326
1383,0.4704581598440806,0.7405390739440918,b,b,0.27008091410001117
1384,0.7525226275126139,0.6244965394337972,a,a,0.12802608807881666
1385,0.6202627619107565,0.8894734382629395,b,b,0.269210676352183
1386,0.7503304878870646,0.5918058554331461,a,a,0.15852463245391846
1387,0.4607448975245158,0.6989731391270956,b,b,0.23822824160257977
1388,0.6310597658157349,0.7855202356974283,b,b,0.15446046988169349
1389,0.543136477470398,0.8555463949839274,b,b,0.3124099175135294
1390,0.7120744387308756,0.34898611282308895,a,a,0.36308832590778667
1391,0.4636898636817932,0.6719458897908529,b,b,0.2082560261090597
1392,0.718571662902832,0.6224329868952433,a,a,0.09613867600758874
1393,0.6224997838338217,0.5770927468935648,a,a,0.04540703694025683
1394,0.7543649673461914,0.5680926640828451,a,a,0.18627230326334632
1395,0.5305726329485575,0.7459283669789633,b,b,0.21535573403040575
1396,0.5044455528259277,0.732133150100708,b,b,0.22768759727478027
1397,0.7936577002207438,0.7210257450739542,a,a,0.07263195514678955
1398,0.8193576335906982,0.9572607278823853,b,b,0.137903094291687
1399,0.7418054739634196,0.558234969774882,a,a,0.1835705041885376
1400,0.7751596371332804,0.6176531116167704,a,a,0.15750652551651
1401,0.6719000339508057,0.5100933313369751,a,a,0.16180670261383057
1402,0.7111250162124634,0.5651871760686239,a,a,0.14593784014383948
1403,0.5944043596585592,0.7087610562642416,b,b,0.11435669660568237
1404,0.6511637568473816,0.9034130573272705,b,b,0.2522493004798889
1405,0.6635159452756246,0.7676305770874023,b,b,0.10411463181177771
1406,0.8155485788981119,0.7802985906600952,a,a,0.03524998823801673
1407,0.6487540006637573,0.5898972948392233,a,a,0.05885670582453406
1408,0.6094045639038086,0.7853610515594482,b,b,0.17595648765563965
1409,0.5547421177228292,0.8811146020889282,b,b,0.326372484366099
1410,0.5472778876622518,0.8335209687550863,b,b,0.2862430810928345
1411,0.8300898869832357,0.5725701252619425,a,a,0.2575197617212932
1412,0.4437515338261922,0.7282334963480631,b,b,0.2844819625218709
1413,0.766875425974528,0.6140722433725992,a,a,0.1528031826019287
1414,0.7444342772165934,0.632964034875234,a,a,0.11147024234135938
1415,0.7291843096415201,0.7021910349527994,a,b,0.026993274688720703
1416,0.6285097599029541,0.4781843920548757,a,a,0.15032536784807843
1417,0.6217253804206848,0.6196473042170206,a,b,0.002078076203664181
1418,0.78751540184021,0.6283763647079468,a,a,0.15913903713226318
1419,0.7475308577219645,0.5863258242607117,a,a,0.1612050334612528
1420,0.7951967318852743,0.5529647270838419,a,a,0.24223200480143237
1421,0.8480114539464315,0.5141524871190389,a,a,0.3338589668273926
1422,0.5529155333836874,0.698054035504659,b,b,0.14513850212097168
1423,0.7729936440785726,0.5467155973116556,a,a,0.22627804676691698
1424,0.6963802973429362,0.5284313360850016,a,a,0.16794896125793457
1425,0.5315936009089152,0.830980141957601,b,b,0.2993865410486858
1426,0.6141085227330526,0.7093468507130941,b,b,0.0952383279800415
1427,0.7221492926279703,0.6091725627581278,a,a,0.11297672986984253
1428,0.8502111037572225,0.5534067153930664,a,a,0.2968043883641561
1429,0.8818360964457194,0.5557654897371928,a,a,0.3260706067085266
1430,0.7656246821085612,0.608292281627655,a,a,0.15733240048090613
1431,0.6714864571889242,0.6008188724517822,a,a,0.07066758473714196
1432,0.5304503639539083,0.7587835788726807,b,b,0.22833321491877234
1433,0.5235142310460409,0.7937711079915365,b,b,0.2702568769454956
1434,0.704737663269043,0.5764522155125936,a,a,0.12828544775644934
1435,0.7948776086171468,0.49681681394577026,a,a,0.2980607946713766
1436,0.8543969790140787,0.6828895409901937,a,a,0.17150743802388502
1437,0.7957104047139486,0.5994262297948202,a,a,0.19628417491912842
1438,0.5543512105941772,0.807701826095581,b,b,0.2533506155014038
1439,0.6540819406509399,0.7581495443979899,b,b,0.10406760374704993
1440,0.522040843963623,0.8179330031077067,b,b,0.2958921591440836
1441,0.7957676649093628,0.5058834354082743,a,a,0.2898842295010885
1442,0.6891746520996094,0.5105228026707967,a,a,0.17865184942881263
1443,0.5530140598615011,0.6503296693166097,b,b,0.09731560945510864
1444,0.7313096125920614,0.5319866339365641,a,a,0.1993229786554973
1445,0.5537060896555582,0.7066994508107504,b,b,0.15299336115519213
1446,0.5611283183097839,0.7543389399846395,b,b,0.1932106216748556
1447,0.6208971738815308,0.7455820242563883,b,b,0.12468485037485755
1448,0.540736734867096,0.6975624163945516,b,b,0.15682568152745568
1449,0.6792174180348715,0.5223775506019592,a,a,0.15683986743291223
1450,0.7397851943969727,0.5112140576044718,a,a,0.22857113679250085
1451,0.5441108544667562,0.6993736028671265,b,b,0.15526274840037024
1452,0.720444122950236,0.5900422930717468,a,a,0.13040182987848914
1453,0.7962501049041748,0.5821629365285238,a,a,0.214087168375651
1454,0.4759618639945984,0.8451747496922811,b,b,0.36921288569768274
1455,0.5477277437845866,0.7236918210983276,b,b,0.17596407731374109
1456,0.6363524993260702,0.5000593860944113,a,a,0.13629311323165894
1457,0.6027475595474243,0.7035313049952189,b,b,0.10078374544779456
1458,0.5146639148394266,0.7588121096293131,b,b,0.24414819478988647
1459,0.5781290928522745,0.6100631554921468,b,b,0.03193406263987231
1460,0.718585729598999,0.5670549074808756,a,a,0.1515308221181234
1461,0.6306573748588562,0.4915077785650889,a,a,0.13914959629376727
1462,0.7458764712015787,0.631574273109436,a,a,0.1143021980921427
1463,0.7460823456446329,0.5637977917989095,a,a,0.1822845538457234
1464,0.5895423889160156,0.7463225523630778,b,b,0.15678016344706214
1465,0.7967796325683594,0.6325854460398356,a,a,0.1641941865285238
1466,0.7451969782511393,0.564922571182251,a,a,0.1802744070688883
1467,0.6165140867233276,0.8038757642110189,b,b,0.18736167748769128
1468,0.799074649810791,0.5666373173395792,a,a,0.2324373324712118
1469,0.6111595233281454,0.7940846681594849,b,b,0.18292514483133948
1470,0.5877165794372559,0.6178257067998251,b,b,0.03010912736256921
1471,0.4888754387696584,0.628740926583608,b,b,0.13986548781394964
1472,0.652772585550944,0.5620036125183105,a,a,0.09076897303263343
1473,0.5832633972167969,0.7461440563201904,b,b,0.16288065910339355
1474,0.7455157041549683,0.778350830078125,b,b,0.03283512592315674
1475,0.8188236157099406,0.6619338989257812,a,a,0.1568897167841593
1476,0.6328643361727396,0.5568293730417887,a,a,0.07603496313095093
1477,0.72520645459493,0.494958758354187,a,a,0.23024769624074304
1478,0.8342862129211426,0.5313827196756998,a,a,0.30290349324544275
1479,0.5881734689076742,0.6988920370737711,b,b,0.11071856816609693
1480,0.5326235095659891,0.6547929445902506,b,b,0.12216943502426147
1481,0.49693435430526733,0.7502028147379557,b,b,0.25326846043268836
1482,0.6063354810078939,0.6806302467981974,b,b,0.07429476579030347
1483,0.7587423324584961,0.6165763934453329,a,a,0.1421659390131632
1484,0.6466759840647379,0.8583218256632487,b,b,0.21164584159851074
1485,0.72525954246521,0.4799850980440776,a,a,0.2452744444211324
1486,0.5349236726760864,0.7877072890599569,b,b,0.2527836163838705
1487,0.8458346525828043,0.6035546859105428,a,a,0.24227996667226148
1488,0.7407451868057251,0.8215864102045695,b,b,0.08084122339884436
1489,0.6349144379297892,0.8183145920435587,b,b,0.18340015411376953
1490,0.6728641986846924,0.6432593067487081,a,b,0.029604891935984257
1491,0.895929217338562,0.7177930672963461,a,a,0.17813615004221595
1492,0.6697861353556315,0.6515682140986124,a,a,0.018217921257019043
1493,0.4571695526440938,0.7350306113560995,b,b,0.27786105871200567
1494,0.6892247200012207,0.9626054366429647,b,b,0.273380716641744
1495,0.675790548324585,0.5415008664131165,a,a,0.1342896819114685
1496,0.6421131491661072,0.7864880561828613,b,b,0.14437490701675415
1497,0.6995500326156616,0.6395594676335653,a,a,0.05999056498209632
1498,0.5905502438545227,0.7758285999298096,b,b,0.18527835607528687
1499,0.7487667004267374,0.5408057570457458,a,a,0.20796094338099158
1500,0.6677730083465576,0.7137195666631063,b,b,0.0459465583165487
1501,0.5839696923891703,0.6906390190124512,b,b,0.10666932662328088
1502,0.5986804564793905,0.6805838743845621,b,b,0.08190341790517164
1503,0.6648594935735067,0.5122149189313253,a,a,0.1526445746421814
1504,0.6130940318107605,0.5692819754282633,a,a,0.04381205638249719
1505,0.6736343701680502,0.8088582356770834,b,b,0.1352238655090332
1506,0.7042051156361898,0.7770516077677408,b,b,0.07284649213155103
1507,0.6799575487772623,0.7218605677286783,b,a,0.041903018951416016
1508,0.6469333171844482,0.7543090184529623,b,b,0.10737570126851403
1509,0.7647913694381714,0.6320698261260986,a,a,0.13272154331207275
1510,0.594886581103007,0.7489466667175293,b,b,0.15406008561452234
1511,0.6670486132303873,0.463893194993337,a,a,0.20315541823705036
1512,0.7081426382064819,0.43520042300224304,a,a,0.2729422152042389
1513,0.6012204090754191,0.8163413206736246,b,b,0.21512091159820557
1514,0.6643476486206055,0.6984283924102783,b,b,0.03408074378967285
1515,0.629543681939443,0.8405263423919678,b,b,0.21098266045252478
1516,0.7394288380940756,0.6892302831013998,a,a,0.05019855499267578
1517,0.7928971846898397,0.6496365467707316,a,a,0.14326063791910815
1518,0.46229345599810284,0.6665213902791342,b,b,0.2042279342810313
1519,0.6455472707748413,0.7012314796447754,b,b,0.05568420886993408
1520,0.5013341705004374,0.6301648219426473,b,b,0.12883065144220995
1521,0.762064536412557,0.6182864904403687,a,a,0.14377804597218835
1522,0.5598140954971313,0.7406623760859171,b,b,0.18084828058878577
1523,0.6877044041951498,0.5630210439364115,a,a,0.12468336025873827
1524,0.5013947089513143,0.6767950852711996,b,b,0.17540037631988525
1525,0.5675276517868042,0.835360050201416,b,b,0.2678323984146118
1526,0.8114908536275228,0.5983858505884806,a,a,0.21310500303904223
1527,0.3777124335368474,0.7006255785624186,b,b,0.32291314502557117
1528,0.7075727780659994,0.6677852471669515,a,a,0.03978753089904785
1529,0.6419878800710043,0.49580727020899457,a,a,0.1461806098620097
1530,0.6188703775405884,0.4202224612236023,a,a,0.19864791631698608
1531,0.5437787373860677,0.6252039869626363,b,b,0.0814252495765686
1532,0.8204652468363444,0.47362945477167767,a,a,0.3468357920646667
1533,0.543862541516622,0.7944604555765787,b,b,0.2505979140599568
1534,0.726959745089213,0.5283409357070923,a,a,0.19861880938212073
1535,0.7299984296162924,0.5196048418680826,a,a,0.2103935877482097
1536,0.6204060117403666,0.8028612931569418,b,b,0.1824552814165752
1537,0.9202167987823486,0.5184548695882162,a,a,0.40176192919413245
1538,0.6487892866134644,0.6351100007692972,a,a,0.01367928584416711
1539,0.5222940047581991,0.8487271467844645,b,b,0.3264331420262654
1540,0.6301257212956747,0.6351772546768188,b,b,0.005051533381144169
1541,0.719216783841451,0.6248228351275126,a,a,0.09439394871393847
1542,0.774104913075765,0.5622815291086832,a,a,0.21182338396708178
1543,0.5951512058575948,0.7801321744918823,b,b,0.18498096863428748
1544,0.7258477210998535,0.6167558828989664,a,a,0.10909183820088708
1545,0.7102616628011068,0.5407667557398478,a,a,0.16949490706125903
1546,0.6493271589279175,0.5983919699986776,a,b,0.05093518892923987
1547,0.7616925239562988,0.5575239260991415,a,a,0.20416859785715735
1548,0.7337224086125692,0.4958829681078593,a,a,0.2378394405047099
1549,0.6974209944407145,0.5272838473320007,a,a,0.17013714710871375
1550,0.559683640797933,0.8846119244893392,b,b,0.32492828369140625
1551,0.5387919743855795,0.8104578653971354,b,b,0.2716658910115559
1552,0.5930247108141581,0.7013947168986002,b,b,0.10837000608444214
1553,0.7402858734130859,0.46211057901382446,a,a,0.2781752943992615
1554,0.6517431139945984,0.8125139872233073,b,b,0.16077087322870887
1555,0.5401665767033895,0.7479613622029623,b,b,0.20779478549957275
1556,0.8261585235595703,0.5184113184611002,a,a,0.3077472050984701
1557,0.5205103754997253,0.6778962214787801,b,b,0.1573858459790548
1558,0.3607144206762314,0.8612367709477743,b,b,0.5005223502715429
1559,0.7736289501190186,0.461575984954834,a,a,0.31205296516418457
1560,0.5287213325500488,0.8324188391367594,b,b,0.3036975065867106
1561,0.7211793263753256,0.6095704833666483,a,a,0.11160884300867724
1562,0.7473343213399252,0.6475963592529297,a,a,0.09973796208699548
1563,0.7730583349863688,0.5779021183649699,a,a,0.19515621662139893
1564,0.7846786181131998,0.5830809672673544,a,a,0.20159765084584547
1565,0.6562870343526205,0.7442879676818848,b,b,0.08800093332926429
1566,0.6085920731226603,0.791271448135376,b,b,0.1826793750127157
1567,0.6416958570480347,0.6330341498057047,a,a,0.008661707242329952
1568,0.8482548395792643,0.6646016041437784,a,a,0.18365323543548584
1569,0.5699731508890787,0.6471008459726969,b,b,0.07712769508361816
1570,0.5244178573290507,0.827006975809733,b,b,0.3025891184806824
1571,0.620543897151947,0.5463306109110514,a,a,0.07421328624089563
1572,0.6458127895991007,0.584433933099111,a,a,0.06137885649998975
1573,0.6953785419464111,0.5702014962832133,a,a,0.12517704566319787
1574,0.5406694809595743,0.7677685419718424,b,b,0.22709906101226807
1575,0.7194557189941406,0.5920302470525106,a,a,0.12742547194163
1576,0.5117277105649313,0.7507025798161825,b,b,0.23897486925125122
1577,0.8670822779337565,0.6722565491994222,a,a,0.19482572873433424
1578,0.6940534909566244,0.4976692299048106,a,a,0.19638426105181378
1579,0.9041506052017212,0.6473254164059957,a,a,0.25682518879572547
1580,0.6921700636545817,0.5779422918955485,a,a,0.1142277717590332
1581,0.568090001742045,0.7172987858454386,b,b,0.14920878410339355
1582,0.5194008549054464,0.7300265630086263,b,b,0.21062570810317993
1583,0.9152118364969889,0.5357206662495931,a,a,0.37949117024739576
1584,0.8080154657363892,0.669816811879476,a,a,0.1381986538569132
1585,0.499908705552419,0.7264053821563721,b,b,0.22649667660395306
1586,0.42748451232910156,0.7652303377787272,b,b,0.3377458254496256
1587,0.7525115807851156,0.7305089235305786,a,a,0.022002657254536984
1588,0.6792256832122803,0.5111232002576193,a,a,0.16810248295466101
1589,0.5402910709381104,0.6054861148198446,b,b,0.06519504388173425
1590,0.7817333539326986,0.675804058710734,a,a,0.10592929522196459
1591,0.6696755886077881,0.5574835737546285,a,a,0.11219201485315955
1592,0.5427321990331014,0.9161226749420166,b,b,0.37339047590891516
1593,0.6361000537872314,0.4714001417160034,a,a,0.16469991207122803
1594,0.5953267812728882,0.7687882582346598,b,b,0.1734614769617716
1595,0.7647280295689901,0.6051674087842306,a,a,0.15956062078475952
1596,0.5843534270922343,0.6575470368067423,b,b,0.07319360971450806
1597,0.5738417307535807,0.7027044296264648,b,b,0.12886269887288415
1598,0.6784641742706299,0.6777558326721191,a,b,0.0007083415985107422
1599,0.7218668460845947,0.570700446764628,a,a,0.15116639931996667
1600,0.597308337688446,0.7742191950480143,b,b,0.17691085735956824
1601,0.582689086596171,0.6835018396377563,b,b,0.10081275304158532
1602,0.5976305802663168,0.7199680407842001,b,b,0.1223374605178833
1603,0.8223903576532999,0.6297434568405151,a,a,0.1926469008127848
1604,0.5600123405456543,0.59769739707311,b,b,0.037685056527455685
1605,0.6848056316375732,0.5857932964960734,a,a,0.09901233514149987
1606,0.6083057324091593,0.7529124021530151,b,b,0.14460666974385583
1607,0.3957897226015727,0.6175543069839478,b,b,0.22176458438237506
1608,0.7771089871724447,0.44990207751592,a,a,0.3272069096565247
1609,0.7933530807495117,0.5950533151626587,a,a,0.19829976558685303
1610,0.5554272333780924,0.7706113656361898,b,b,0.2151841322580974
1611,0.8380469878514608,0.546263853708903,a,a,0.29178313414255785
1612,0.7673606872558594,0.5136452515920004,a,a,0.253715435663859
1613,0.6958431800206503,0.4948653082052867,a,a,0.20097787181536358
1614,0.6759723027547201,0.4115897516409556,a,a,0.26438255111376446
1615,0.6321518421173096,0.7009502251942953,b,b,0.06879838307698571
1616,0.6694164673487345,0.8861842155456543,b,b,0.2167677481969198
1617,0.6140193144480387,0.547073483467102,a,a,0.06694583098093665
1618,0.7169161637624105,0.608341375986735,a,a,0.10857478777567553
1619,0.5170571605364481,0.6153626640637716,b,b,0.09830550352732348
1620,0.7500486771265665,0.6299518346786499,a,a,0.12009684244791663
1621,0.5741340319315592,0.8351972897847494,b,b,0.2610632578531902
1622,0.7612147331237793,0.5857836802800497,a,a,0.17543105284372962
1623,0.5677745938301086,0.46824635068575543,a,a,0.09952824314435321
1624,0.6551246245702108,0.8564868370691935,b,b,0.20136221249898267
1625,0.5308355291684469,0.5224717458089193,a,b,0.008363783359527588
1626,0.7921243111292521,0.6552465955416361,a,a,0.13687771558761597
1627,0.650885820388794,0.5770082275072733,a,a,0.07387759288152063
1628,0.7975767453511556,0.6611041227976481,a,a,0.13647262255350756
1629,0.6335040728251139,0.7753978570302328,b,b,0.1418937842051189
1630,0.5996385415395101,0.473668893178304,a,a,0.1259696483612061
1631,0.6498365799585978,0.9134696324666342,b,b,0.26363305250803637
1632,0.5967772006988525,0.7022535800933838,b,b,0.10547637939453125
1633,0.840845505396525,0.5938366452852885,a,a,0.24700886011123657
1634,0.6148285468419393,0.7078696489334106,b,b,0.09304110209147132
1635,0.82457168896993,0.6260552803675333,a,a,0.19851640860239672
1636,0.6617265542348226,0.5171357790629069,a,a,0.14459077517191576
1637,0.6434415380160013,0.3655013119180997,a,a,0.27794022609790164
1638,0.6122461954752604,0.7572325468063354,b,b,0.14498635133107507
1639,0.6843023300170898,0.5732652544975281,a,a,0.11103707551956177
1640,0.7294479608535767,0.5342377424240112,a,a,0.19521021842956543
1641,0.5935570200284322,0.6989693641662598,b,b,0.10541234413782752
1642,0.8222697575887045,0.6866215864817301,a,a,0.13564817110697436
1643,0.7042752901713053,0.5084010362625122,a,a,0.1958742539087931
1644,0.6861292918523153,0.5826026002566019,a,a,0.10352669159571337
1645,0.8815064430236816,0.660079836845398,a,a,0.2214266061782837
1646,0.6509627898534139,0.6730100313822428,b,b,0.022047241528828865
1647,0.8133758306503296,0.5657084385553995,a,a,0.24766739209493005
1648,0.6739742358525594,0.4666307767232259,a,a,0.20734345912933355
1649,0.6879550615946451,0.5527670780817667,a,a,0.13518798351287842
1650,0.5175135135650635,0.6460376977920532,b,b,0.12852418422698975
1651,0.5817955533663431,0.8094777266184489,b,b,0.2276821732521057
1652,0.5568992495536804,0.822611411412557,b,b,0.2657121618588766
1653,0.67231818040212,0.6082464257876078,a,a,0.0640717546145122
1654,0.5592968861262003,0.7210327386856079,b,b,0.1617358525594076
1655,0.7833273013432821,0.45136648416519165,a,a,0.33196081717809045
1656,0.5200351476669312,0.7937827110290527,b,b,0.2737475633621216
1657,0.5104551911354065,0.7688455184300741,b,b,0.2583903272946676
1658,0.8603237469991049,0.6828519900639852,a,a,0.17747175693511963
1659,0.7221924861272176,0.6530436674753824,a,a,0.0691488186518352
1660,0.7689960797627767,0.564385175704956,a,a,0.20461090405782068
1661,0.6177188952763876,0.8029983838399252,b,b,0.1852794885635376
1662,0.46619653701782227,0.7353305021921793,b,b,0.26913396517435706
1663,0.5573365688323975,0.6597131490707397,b,b,0.10237658023834229
1664,0.6907947063446045,0.8487791220347086,b,b,0.15798441569010413
1665,0.4598235289255778,0.8061123291651408,b,b,0.34628880023956293
1666,0.8247191111246744,0.6016773780186971,a,a,0.2230417331059773
1667,0.7442897160847982,0.5683149099349976,a,a,0.17597480614980066
1668,0.9348917007446289,0.6122381687164307,a,a,0.32265353202819824
1669,0.6391655604044596,0.6004047393798828,a,a,0.038760821024576786
1670,0.6483365495999655,0.7682960828145345,b,b,0.11995953321456909
1671,0.6095887025197347,0.8805311520894369,b,b,0.27094244956970215
1672,0.5896899700164795,0.7093239625295004,b,b,0.11963399251302087
1673,0.6339184045791626,0.8018587430318197,b,b,0.1679403384526571
1674,0.5792412757873535,0.7086708545684814,b,b,0.12942957878112793
1675,0.5682686567306519,0.8035465478897095,b,b,0.23527789115905762
1676,0.624609629313151,0.7732183933258057,b,b,0.14860876401265466
1677,0.5137506326039633,0.612893303235372,b,b,0.09914267063140869
